0,0,26,2,255,861,44,0.02,0.02,1.0,255,255,0.0,0.0,0.0
0,0,26,2,302,498,10,0.0,0.0,1.0,131,255,0.01,0.0,0.0
0,0,26,2,220,1398,26,0.0,0.0,1.0,26,255,0.04,0.0,0.0
0,1,13,2,43,69,120,0.0,0.0,1.0,255,245,0.01,0.0,0.0
0,1,13,2,44,133,73,0.0,0.0,1.0,122,212,0.88,0.0,0.0
0,1,13,2,43,43,148,0.0,0.0,1.0,255,255,0.01,0.0,0.0
0,0,21,2,641,0,2,0.0,0.0,1.0,175,48,0.25,0.0,0.0
0,0,26,2,310,2794,4,0.0,0.0,1.0,255,255,0.0,0.0,0.0
0,0,64,2,696,333,1,0.0,0.0,1.0,109,133,0.01,0.0,0.0
0,0,26,2,221,2878,1,0.0,0.0,1.0,21,58,0.05,0.0,0.0
0,2,78,2,181,0,3,0.0,0.0,0.67,255,93,0.46,0.0,0.0
0,1,13,2,42,42,9,0.0,0.0,1.0,84,83,0.01,0.0,0.0
0,0,21,2,12,0,1,0.0,0.0,1.0,44,47,0.55,0.0,0.0
0,0,26,2,210,2790,10,0.0,0.0,1.0,48,255,0.02,0.0,0.0
0,0,26,2,321,5683,10,0.0,0.0,1.0,168,255,0.01,0.0,0.0
0,0,26,2,329,3982,2,0.0,0.0,1.0,24,255,0.04,0.0,0.0
0,0,26,2,320,379,9,0.0,0.0,1.0,123,255,0.01,0.0,0.0
0,0,26,2,225,3762,10,0.0,0.0,1.0,255,255,0.0,0.0,0.0
315,1,51,2,146,105,3,0.0,0.0,0.67,117,2,0.78,0.0,0.0
0,0,26,2,247,1416,11,0.0,0.0,1.0,156,255,0.01,0.0,0.0
0,0,26,2,353,1483,3,0.0,0.0,1.0,255,255,0.0,0.0,0.0
0,1,13,2,44,44,109,0.0,0.0,0.99,255,254,0.01,0.0,0.0
2,0,64,2,3065,331,1,0.0,0.0,1.0,243,119,0.0,0.01,0.02
0,1,51,2,102,102,1,0.0,0.0,1.0,7,1,0.14,0.0,0.0
0,0,26,2,259,750,4,0.0,0.0,1.0,4,255,0.25,0.0,0.0
1082,1,51,2,147,105,2,0.0,0.0,1.0,255,2,0.86,0.0,0.0
0,0,26,2,0,354,32,0.03,0.03,1.0,255,255,0.0,0.0,0.0
0,0,26,2,309,306,1,0.0,0.0,1.0,66,255,0.02,0.0,0.0
0,0,26,10,0,0,1,0.0,0.0,1.0,1,247,1.0,0.0,0.0
0,0,26,2,278,7227,3,0.0,0.0,1.0,153,255,0.01,0.0,0.0
0,0,26,2,313,761,1,0.0,0.0,1.0,43,255,0.02,0.0,0.0
0,0,26,2,219,1212,15,0.0,0.0,1.0,242,255,0.0,0.0,0.0
0,0,26,2,245,9165,2,0.0,0.0,1.0,10,255,0.1,0.0,0.0
0,0,26,2,328,2243,21,0.0,0.0,1.0,21,255,0.05,0.0,0.0
0,0,26,10,0,0,1,0.0,0.0,1.0,23,249,0.04,0.0,0.0
0,0,26,2,251,301,3,0.0,0.0,1.0,255,252,0.0,0.0,0.0
0,0,64,2,2089,335,2,0.0,0.0,0.5,255,152,0.0,0.01,0.02
0,0,26,10,0,0,1,0.0,0.0,1.0,6,255,0.17,0.0,0.0
0,0,26,2,237,511,1,0.0,0.0,1.0,3,255,0.33,0.0,0.0
0,0,26,2,324,431,4,0.0,0.0,1.0,107,255,0.01,0.0,0.0
0,1,56,2,105,145,4,0.0,0.0,0.25,255,239,0.0,0.0,0.0
0,0,26,2,218,974,6,0.0,0.0,1.0,6,255,0.17,0.0,0.01
0,0,26,2,325,2649,7,0.0,0.0,1.0,107,255,0.01,0.0,0.0
240,0,26,2,328,275,9,0.0,0.0,1.0,255,250,0.0,0.0,0.0
0,0,19,2,9,138,1,0.0,0.0,1.0,195,10,0.01,0.01,0.0
0,1,13,2,46,46,96,0.0,0.0,1.0,255,254,0.01,0.0,0.0
1,0,64,2,1079,334,1,0.0,0.0,1.0,138,167,0.01,0.0,0.0
0,1,13,2,45,139,79,0.0,0.0,1.0,255,254,0.0,0.0,0.0
26,0,20,2,273,903,1,0.0,0.0,1.0,176,49,0.01,0.01,0.02
0,0,26,2,237,138,2,0.0,0.0,1.0,2,2,0.5,0.0,0.0
0,0,26,2,225,1357,1,0.0,0.0,1.0,5,255,0.2,0.0,0.0
0,1,51,2,147,0,3,0.0,0.0,0.33,255,1,0.97,0.0,0.0
0,0,26,2,262,1011,3,0.0,0.0,1.0,94,255,0.02,0.0,0.0
0,0,26,2,261,8412,9,0.0,0.0,1.0,255,255,0.0,0.0,0.0
0,0,26,2,294,1719,8,0.0,0.0,1.0,108,255,0.01,0.0,0.0
0,0,26,2,221,981,2,0.0,0.0,1.0,50,82,0.02,0.0,0.0
0,0,26,2,284,10352,2,0.0,0.0,1.0,11,255,0.09,0.0,0.0
0,0,26,2,309,16096,3,0.0,0.0,1.0,31,129,0.03,0.0,0.0
0,0,26,2,214,283,2,0.0,0.0,1.0,27,255,0.04,0.0,0.01
0,1,13,2,46,78,278,0.0,0.0,1.0,255,254,0.0,0.0,0.0
0,0,21,2,748,0,1,0.0,0.0,1.0,6,92,0.83,0.0,0.0
0,0,26,2,329,8437,4,0.0,0.0,1.0,83,255,0.01,0.0,0.0
0,0,21,2,9,0,2,0.0,0.0,1.0,185,119,0.5,0.0,0.0
0,1,13,2,46,128,222,0.0,0.0,1.0,255,253,0.0,0.0,0.0
0,0,21,2,1766,0,2,0.0,0.0,1.0,255,6,0.02,0.0,0.0
7,0,19,2,8,135,1,0.0,0.0,1.0,196,6,0.01,0.0,0.0
0,0,26,2,266,529,1,0.0,0.0,1.0,94,255,0.01,0.0,0.0
0,0,21,2,245,0,3,0.0,0.0,0.67,99,68,0.32,0.0,0.0
0,0,26,2,295,465,11,0.0,0.0,1.0,69,255,0.01,0.0,0.0
0,0,26,2,228,6834,2,0.0,0.0,1.0,18,19,0.06,0.0,0.0
0,0,26,10,0,0,1,0.0,0.0,1.0,118,195,0.01,0.0,0.0
0,2,16,2,30,0,1,0.0,0.0,1.0,247,247,1.0,0.0,0.0
1,0,64,2,2078,333,1,0.0,0.0,1.0,89,117,0.01,0.0,0.0
0,0,21,2,19,0,1,0.0,0.0,1.0,201,5,0.02,0.0,0.0
0,0,64,2,661,329,1,0.0,0.0,1.0,163,69,0.01,0.0,0.0
0,0,64,2,1075,364,1,0.0,0.0,1.0,255,100,0.0,0.0,0.0
0,0,26,2,223,656,12,0.0,0.0,1.0,172,255,0.01,0.0,0.0
0,0,26,2,233,2470,10,0.0,0.0,1.0,32,255,0.03,0.0,0.0
0,0,26,2,201,1938,19,0.0,0.0,1.0,44,255,0.02,0.0,0.0
0,0,26,2,271,4781,4,0.0,0.0,1.0,11,28,0.09,0.0,0.0
0,0,21,2,14416,0,1,0.0,0.0,1.0,205,50,0.19,0.0,0.0
0,0,26,2,227,11564,5,0.0,0.0,1.0,41,52,0.02,0.0,0.0
0,0,26,2,225,2445,4,0.0,0.0,1.0,255,255,0.0,0.0,0.0
0,0,26,2,176,426,6,0.0,0.0,1.0,255,255,0.0,0.0,0.0
0,0,26,2,227,762,17,0.0,0.0,1.0,202,255,0.0,0.0,0.0
0,0,64,2,855,575,1,0.0,0.0,1.0,255,20,0.0,0.0,0.0
0,0,64,2,944,330,1,0.0,0.0,1.0,214,166,0.0,0.0,0.0
0,0,64,2,954,326,2,0.0,0.0,0.5,28,104,0.04,0.0,0.0
0,0,26,2,166,34660,1,0.0,0.0,1.0,16,255,0.06,0.0,0.0
0,0,26,2,306,2698,4,0.0,0.0,1.0,255,240,0.0,0.0,0.0
0,0,26,2,313,8549,4,0.0,0.0,1.0,255,255,0.0,0.0,0.0
0,0,26,2,285,6008,3,0.0,0.0,1.0,128,255,0.01,0.0,0.0
0,0,26,2,226,1411,8,0.0,0.0,1.0,37,255,0.03,0.0,0.0
0,0,26,2,256,12984,1,0.0,0.0,1.0,34,255,0.03,0.0,0.0
1,0,64,2,3740,449,1,0.0,0.0,1.0,193,185,0.01,0.0,0.0
0,0,26,2,224,449,10,0.1,0.09,1.0,39,255,0.03,0.03,0.0
0,0,26,2,201,169,7,0.0,0.0,1.0,29,255,0.03,0.03,0.0
0,0,26,2,285,304,32,0.0,0.0,1.0,101,255,0.01,0.0,0.0
0,0,21,2,7422,0,8,0.0,0.0,1.0,255,44,0.17,0.0,0.0
0,0,26,2,198,12884,2,0.0,0.0,1.0,2,2,0.5,0.0,0.0
20,0,64,2,2310,328,1,0.0,0.0,1.0,255,157,0.0,0.0,0.0
0,0,26,2,331,955,6,0.0,0.0,1.0,38,255,0.03,0.0,0.0
0,2,78,2,65,0,9,0.0,0.0,0.22,255,16,0.06,0.0,0.0
0,1,13,2,45,77,171,0.0,0.0,1.0,255,232,0.0,0.0,0.0
0,0,19,2,9,142,1,0.0,0.0,1.0,235,12,0.0,0.0,0.0
0,0,26,2,283,912,2,0.0,0.0,1.0,75,255,0.01,0.0,0.0
0,0,26,2,221,1789,2,0.5,0.1,1.0,73,255,0.01,0.01,0.0
0,0,26,2,302,1380,5,0.0,0.0,1.0,212,187,0.0,0.0,0.01
0,0,26,2,355,870,28,0.0,0.0,1.0,255,255,0.0,0.0,0.0
18,0,73,2,106,1468,1,0.0,0.0,1.0,117,1,0.01,0.0,0.0
0,0,26,2,286,1423,16,0.0,0.0,1.0,64,255,0.02,0.0,0.0
0,0,26,2,168,9551,1,0.0,0.0,1.0,230,255,0.01,0.0,0.0
0,0,26,2,238,864,39,0.0,0.0,1.0,137,255,0.01,0.0,0.0
0,0,26,2,291,10369,6,0.0,0.0,1.0,13,255,0.08,0.0,0.0
0,0,64,2,749,330,1,0.0,0.0,1.0,27,129,0.04,0.0,0.0
0,0,26,2,198,6924,12,0.0,0.0,1.0,230,255,0.0,0.0,0.0
0,0,26,2,167,709,1,0.0,0.0,1.0,5,255,0.2,0.0,0.0
0,0,26,2,241,851,17,0.0,0.0,1.0,127,255,0.01,0.0,0.0
0,0,26,2,337,3360,6,0.0,0.0,1.0,255,255,0.0,0.0,0.0
0,0,64,2,729,328,1,0.0,0.0,1.0,106,156,0.01,0.0,0.01
0,0,26,2,222,1483,3,0.0,0.0,1.0,255,255,0.01,0.0,0.0
0,0,26,10,0,0,1,0.0,0.0,1.0,7,255,0.14,0.0,0.0
0,1,13,2,46,134,145,0.0,0.0,1.0,255,255,0.0,0.0,0.0
0,0,26,2,246,2719,1,0.0,0.0,1.0,1,255,1.0,0.0,0.0
0,0,26,2,222,771,8,0.0,0.0,1.0,45,255,0.02,0.0,0.0
409,0,73,2,279,9598,1,0.0,0.0,1.0,251,113,0.0,0.8,0.88
0,0,26,2,226,651,12,0.0,0.0,1.0,255,255,0.01,0.0,0.0
0,0,26,2,299,447,26,0.0,0.0,1.0,255,255,0.0,0.0,0.0
0,0,21,2,12,0,2,0.0,0.0,1.0,11,88,0.36,0.0,0.01
0,0,26,2,281,1951,30,0.0,0.0,1.0,77,255,0.01,0.0,0.01
0,1,13,2,42,42,4,0.0,0.0,1.0,255,245,0.01,0.0,0.0
0,0,26,2,263,453,15,0.0,0.0,1.0,255,255,0.0,0.0,0.0
0,0,20,3,0,0,1,0.0,0.0,1.0,212,43,0.0,0.0,0.0
0,0,26,2,283,1980,18,0.0,0.0,1.0,18,255,0.06,0.0,0.0
0,0,26,2,161,5530,2,0.0,0.0,1.0,2,255,0.5,0.0,0.0
0,0,26,2,211,321,7,0.0,0.0,1.0,211,255,0.0,0.0,0.0
0,0,26,2,201,1701,7,0.0,0.0,1.0,32,255,0.03,0.0,0.0
0,1,51,2,147,0,3,0.0,0.0,0.33,255,1,0.95,0.0,0.0
0,0,21,2,567,0,1,0.0,0.0,1.0,53,38,0.25,0.0,0.0
0,0,26,2,320,420,7,0.0,0.0,1.0,255,255,0.01,0.0,0.0
0,0,64,9,0,0,2,0.5,0.5,1.0,160,101,0.01,0.01,0.02
0,0,26,2,204,1229,4,0.0,0.0,1.0,54,255,0.02,0.0,0.0
0,0,21,2,10389,0,1,0.0,0.0,1.0,255,81,0.31,0.0,0.0
0,0,26,2,344,573,28,0.04,0.03,1.0,255,255,0.0,0.0,0.0
0,0,26,2,243,821,15,0.0,0.0,1.0,107,255,0.01,0.0,0.0
0,1,56,2,105,146,3,0.0,0.0,0.67,255,239,0.01,0.0,0.0
1,0,64,2,1080,327,1,0.0,0.0,1.0,202,154,0.0,0.0,0.0
0,0,64,2,657,326,2,0.0,0.0,0.5,255,11,0.0,0.0,0.09
0,0,26,2,284,765,9,0.0,0.0,1.0,255,255,0.01,0.0,0.0
0,0,26,2,261,15455,22,0.0,0.0,1.0,255,255,0.0,0.0,0.0
0,0,26,2,317,315,1,0.0,0.0,1.0,255,255,0.0,0.0,0.0
0,1,13,2,33,0,8,0.0,0.0,1.0,255,36,0.14,0.0,0.0
0,1,13,2,44,70,195,0.0,0.0,1.0,255,234,0.01,0.0,0.0
0,0,26,2,215,584,4,0.0,0.0,1.0,255,255,0.0,0.0,0.0
0,0,26,2,332,2844,14,0.0,0.0,1.0,142,255,0.01,0.0,0.0
1,0,64,2,978,334,1,0.0,0.0,1.0,128,164,0.01,0.0,0.0
0,0,26,2,296,5670,10,0.0,0.0,1.0,69,255,0.01,0.0,0.0
0,0,26,2,214,9986,10,0.0,0.0,1.0,66,255,0.02,0.0,0.0
0,1,50,2,48,48,1,0.0,0.0,1.0,42,23,0.55,0.0,0.0
0,0,26,2,226,1301,5,0.0,0.0,1.0,14,255,0.07,0.0,0.0
0,2,78,2,78,0,20,0.0,0.0,0.4,255,16,0.06,0.0,0.0
0,0,26,10,0,0,1,0.0,0.0,1.0,8,38,0.12,0.0,0.0
0,0,26,2,294,3327,1,0.0,0.0,1.0,57,255,0.02,0.0,0.0
0,0,26,2,220,1249,7,0.0,0.0,1.0,159,255,0.01,0.0,0.0
0,0,26,2,196,3282,8,0.0,0.0,1.0,255,255,0.0,0.0,0.0
0,0,26,2,327,4482,4,0.0,0.0,1.0,58,255,0.02,0.0,0.0
0,0,21,2,319,0,2,0.0,0.0,1.0,6,2,0.33,0.0,0.0
0,0,64,2,1087,302,1,0.0,0.0,1.0,246,64,0.0,0.0,0.0
0,0,26,2,210,3754,18,0.0,0.0,1.0,62,255,0.02,0.0,0.01
0,0,26,10,0,0,1,0.0,0.0,1.0,12,255,0.08,0.0,0.0
0,0,26,2,234,6282,6,0.0,0.0,1.0,106,255,0.01,0.0,0.0
0,0,26,2,237,1461,3,0.0,0.0,1.0,59,255,0.02,0.0,0.0
0,0,26,2,200,955,3,0.0,0.0,1.0,250,255,0.0,0.0,0.0
0,0,26,2,219,657,7,0.0,0.0,1.0,28,255,0.04,0.0,0.0
0,0,26,2,284,5921,1,0.0,0.0,1.0,49,255,0.02,0.0,0.0
0,0,26,2,325,426,5,0.0,0.0,1.0,187,255,0.01,0.0,0.0
0,2,15,2,30,0,1,0.0,0.0,1.0,247,247,1.0,0.0,0.0
0,0,26,2,335,7902,1,0.0,0.0,1.0,1,255,1.0,0.0,0.0
0,1,13,2,36,0,2,0.0,0.0,1.0,67,171,1.0,0.0,0.0
0,1,13,2,43,43,122,0.0,0.0,1.0,255,255,0.01,0.0,0.0
0,0,26,10,0,0,1,0.0,0.0,1.0,6,55,0.17,0.0,0.0
0,0,26,2,216,1956,1,0.0,0.0,1.0,12,255,0.08,0.0,0.0
0,1,13,2,44,78,139,0.0,0.0,1.0,255,166,0.0,0.0,0.0
0,0,26,2,347,8113,7,0.0,0.0,1.0,255,255,0.0,0.01,0.01
1,0,64,2,570,280,1,0.0,0.0,1.0,126,104,0.01,0.01,0.01
0,0,26,2,219,17540,8,0.0,0.0,1.0,36,255,0.03,0.0,0.0
0,1,51,2,146,0,3,0.0,0.0,0.33,255,1,0.88,0.0,0.0
0,0,76,2,0,4,1,0.0,0.0,1.0,25,25,0.04,0.08,0.08
0,0,26,2,233,581,13,0.0,0.0,1.0,255,255,0.0,0.0,0.0
0,0,21,2,276,0,1,0.0,0.0,1.0,76,24,0.17,0.0,0.0
0,1,13,2,44,139,77,0.0,0.0,1.0,255,242,0.0,0.0,0.0
7805,0,73,2,1828,148722,1,0.0,0.0,1.0,51,7,0.02,0.0,0.0
0,0,26,2,200,764,2,0.0,0.0,1.0,23,255,0.04,0.0,0.0
0,1,13,2,46,46,11,0.0,0.0,1.0,255,255,0.0,0.0,0.0
0,0,26,2,216,5284,9,0.0,0.0,1.0,123,255,0.01,0.0,0.0
0,0,26,2,234,997,28,0.0,0.0,1.0,255,255,0.0,0.0,0.0
0,0,26,2,220,1643,12,0.0,0.04,1.0,25,255,0.04,0.0,0.01
0,1,56,2,105,146,7,0.0,0.0,0.14,255,226,0.01,0.0,0.0
0,0,26,10,0,0,1,0.0,0.0,1.0,12,255,0.08,0.0,0.0
0,0,26,2,288,2881,14,0.0,0.0,1.0,14,255,0.07,0.0,0.0
0,0,26,2,279,494,2,0.0,0.0,1.0,255,255,0.0,0.0,0.0
0,0,21,2,192,0,2,0.0,0.0,1.0,255,115,0.45,0.0,0.0
7,0,73,2,105,1401,1,0.0,0.0,1.0,84,1,0.01,0.0,0.0
10,0,64,2,1330,282,1,0.0,0.0,1.0,255,142,0.0,0.0,0.0
0,0,26,2,230,362,10,0.0,0.0,1.0,121,255,0.01,0.0,0.0
0,1,13,2,44,110,71,0.0,0.0,1.0,255,255,0.0,0.0,0.0
0,0,26,2,271,3582,12,0.0,0.0,1.0,12,255,0.08,0.0,0.0
0,0,26,2,179,1668,6,0.0,0.0,1.0,52,255,0.02,0.0,0.0
0,0,21,2,852,0,6,0.0,0.0,1.0,219,39,0.13,0.0,0.0
0,0,26,2,222,310,5,0.0,0.0,1.0,170,255,0.01,0.0,0.0
0,0,26,2,314,4137,7,0.0,0.0,1.0,255,255,0.0,0.0,0.0
0,0,26,2,230,6880,1,0.0,0.0,1.0,24,255,0.04,0.0,0.0
0,0,64,2,857,327,1,0.0,0.0,1.0,173,132,0.01,0.0,0.0
0,0,26,2,234,1707,9,0.0,0.0,1.0,9,255,0.11,0.0,0.0
0,0,26,2,215,6367,9,0.0,0.0,1.0,255,255,0.0,0.0,0.0
0,1,13,2,46,46,215,0.0,0.0,1.0,255,250,0.0,0.0,0.0
0,1,56,2,105,146,1,0.0,0.0,1.0,229,217,0.0,0.0,0.0
0,0,26,2,305,2507,4,0.0,0.0,1.0,255,239,0.0,0.0,0.0
0,0,26,2,336,15767,12,0.0,0.0,1.0,95,255,0.01,0.0,0.0
5784,1,51,2,147,105,1,0.0,0.0,1.0,255,3,0.82,0.0,0.0
0,0,26,2,335,1212,3,0.0,0.0,1.0,7,255,0.14,0.0,0.01
0,0,26,2,339,241,1,0.0,0.0,1.0,68,255,0.01,0.0,0.0
0,0,26,2,317,3245,4,0.0,0.0,1.0,251,255,0.0,0.0,0.0
0,1,13,2,42,131,80,0.0,0.0,1.0,255,254,0.0,0.0,0.0
0,0,64,2,986,368,1,0.0,0.0,1.0,76,169,0.01,0.0,0.0
0,2,78,2,183,0,4,0.0,0.0,1.0,255,37,0.16,0.0,0.0
0,0,26,2,405,23786,1,0.0,0.0,1.0,9,255,0.11,0.0,0.0
0,0,64,2,785,327,1,0.0,0.0,1.0,50,70,0.02,0.02,0.0
0,0,26,2,258,4302,1,0.0,0.0,1.0,31,34,0.03,0.0,0.06
0,0,26,2,318,2649,5,0.0,0.0,1.0,5,255,0.2,0.0,0.0
0,0,26,2,216,1240,8,0.0,0.0,1.0,255,255,0.01,0.0,0.0
0,0,26,2,291,320,3,0.0,0.0,1.0,55,255,0.02,0.02,0.0
0,0,26,2,224,546,21,0.0,0.0,1.0,21,255,0.05,0.0,0.01
542,1,13,2,17,42,1,0.0,0.0,1.0,255,224,0.04,0.0,0.0
0,1,13,2,29,29,1,0.0,0.0,1.0,255,253,0.0,0.0,0.0
0,1,56,2,105,147,1,0.0,0.0,1.0,155,143,0.01,0.0,0.0
0,2,15,2,30,0,12,0.0,0.0,0.08,255,3,0.09,0.0,0.0
0,0,26,2,325,12884,5,0.0,0.0,1.0,72,72,0.01,0.0,0.0
0,0,26,10,0,0,1,0.0,0.0,1.0,19,192,0.05,0.0,0.0
0,0,21,2,12,0,1,0.0,0.0,1.0,75,65,0.63,0.01,0.02
0,0,26,2,212,828,9,0.0,0.0,1.0,94,255,0.01,0.0,0.0
0,0,26,2,240,1475,12,0.0,0.0,1.0,255,255,0.0,0.0,0.0
0,0,26,2,292,13206,5,0.0,0.0,1.0,5,255,0.2,0.0,0.0
0,0,26,2,172,12793,1,0.0,0.0,1.0,255,255,0.0,0.0,0.0
0,0,26,2,310,788,3,0.0,0.0,1.0,255,255,0.0,0.0,0.0
0,1,13,2,44,128,4,0.0,0.0,1.0,255,205,0.0,0.0,0.0
0,1,51,2,145,0,3,0.0,0.0,0.33,255,1,0.9,0.0,0.0
0,1,13,2,45,45,167,0.0,0.0,1.0,255,254,0.0,0.0,0.0
2,0,64,2,1551,362,1,0.0,0.0,1.0,3,135,0.33,0.0,0.0
4,0,64,2,1308,328,1,0.0,0.0,1.0,2,14,0.5,0.0,0.0
0,0,26,2,356,1125,3,0.0,0.0,1.0,36,255,0.03,0.0,0.0
0,0,26,2,364,6914,13,0.0,0.0,1.0,255,255,0.0,0.0,0.0
0,0,26,2,331,776,10,0.0,0.0,1.0,255,255,0.01,0.0,0.0
0,2,15,2,30,0,2,0.0,0.0,0.5,255,28,0.55,0.0,0.0
0,0,26,2,247,7546,14,0.0,0.0,1.0,143,255,0.01,0.0,0.0
0,0,26,2,300,1841,43,0.0,0.0,1.0,43,255,0.02,0.0,0.0
0,0,26,2,355,2109,5,0.0,0.0,1.0,29,255,0.03,0.0,0.0
0,0,26,2,316,1260,3,0.0,0.0,1.0,255,255,0.0,0.0,0.0
0,1,13,2,44,136,224,0.0,0.0,1.0,255,253,0.0,0.0,0.0
30,0,20,2,1458,4152,1,0.0,0.0,1.0,158,40,0.01,0.0,0.0
10455,1,51,2,146,105,4,0.0,0.0,0.5,255,2,0.87,0.0,0.0
10326,1,51,2,146,105,5,0.0,0.0,0.4,255,2,1.0,0.0,0.0
0,0,64,3,13794,2966,2,0.0,0.0,1.0,170,96,0.01,0.0,0.0
0,0,64,2,911,325,2,0.0,0.0,0.5,18,161,0.06,0.0,0.0
0,0,26,2,280,3332,2,0.0,0.0,1.0,10,255,0.1,0.0,0.0
0,1,13,2,41,41,100,0.0,0.0,1.0,255,255,0.01,0.0,0.0
0,0,19,2,10,139,1,0.0,0.0,1.0,126,5,0.01,0.0,0.0
0,0,26,2,311,488,11,0.0,0.0,1.0,104,255,0.01,0.01,0.0
0,0,26,2,281,1745,2,0.0,0.0,1.0,39,255,0.03,0.0,0.0
0,0,26,2,297,1285,8,0.0,0.0,1.0,8,255,0.12,0.0,0.0
0,1,13,2,43,72,263,0.0,0.0,1.0,255,242,0.0,0.0,0.0
0,0,26,2,215,9399,16,0.0,0.0,1.0,79,255,0.01,0.0,0.0
0,0,26,10,0,0,1,0.0,0.0,1.0,43,255,0.02,0.0,0.0
0,1,51,2,516,4,151,0.0,0.0,1.0,151,151,1.0,0.0,0.0
28,1,13,2,44,44,3,0.0,0.0,0.33,101,98,0.01,0.0,0.0
0,0,64,2,676,328,1,0.0,0.0,1.0,119,187,0.01,0.0,0.0
0,0,26,2,334,455,7,0.0,0.0,1.0,115,255,0.01,0.0,0.0
0,0,26,2,204,1596,24,0.0,0.0,1.0,49,255,0.02,0.0,0.0
0,0,26,2,192,301,9,0.0,0.0,1.0,9,255,0.11,0.0,0.0
0,0,26,2,256,4486,1,0.0,0.0,1.0,255,250,0.0,0.0,0.0
0,2,15,2,64,0,1,0.0,0.0,1.0,1,1,1.0,0.0,0.0
0,1,13,2,46,136,210,0.0,0.0,1.0,135,96,0.01,0.0,0.0
0,0,26,2,220,253,16,0.0,0.0,1.0,16,255,0.06,0.0,0.0
0,1,13,2,41,117,43,0.0,0.0,1.0,255,254,0.0,0.0,0.0
0,0,26,2,248,2313,23,0.0,0.0,1.0,23,255,0.04,0.0,0.0
0,1,13,2,44,70,127,0.0,0.0,1.0,255,224,0.0,0.0,0.0
202,0,73,2,209,1824,1,0.0,0.0,1.0,129,12,0.01,0.02,0.25
0,0,51,2,5891,0,13,0.0,0.0,0.08,83,1,0.23,0.0,0.0
0,0,26,2,276,1767,2,0.0,0.0,1.0,29,255,0.03,0.0,0.0
0,0,26,2,231,2304,13,0.0,0.0,1.0,255,255,0.0,0.0,0.0
0,0,26,2,312,422,11,0.0,0.0,1.0,255,255,0.0,0.0,0.0
0,1,13,2,29,0,2,0.0,0.0,0.5,114,44,0.15,0.0,0.0
0,0,21,2,13239,0,4,0.0,0.0,1.0,100,63,0.33,0.0,0.0
0,0,19,2,8,223,1,0.0,0.0,1.0,178,8,0.01,0.01,0.0
0,1,13,2,44,79,255,0.0,0.0,1.0,255,255,0.0,0.0,0.0
0,0,26,2,324,10647,2,0.0,0.0,1.0,11,14,0.09,0.0,0.14
0,0,26,2,355,657,16,0.0,0.0,1.0,255,255,0.0,0.0,0.0
0,0,26,2,205,253,11,0.0,0.0,1.0,255,255,0.0,0.0,0.0
0,0,26,2,325,753,7,0.0,0.0,1.0,255,255,0.0,0.0,0.0
0,0,26,2,232,193,1,0.0,0.0,1.0,9,255,0.11,0.0,0.0
4,0,64,2,886,326,1,0.0,0.0,1.0,135,60,0.01,0.0,0.0
0,0,26,2,319,3432,9,0.0,0.0,1.0,9,255,0.11,0.0,0.0
0,0,26,2,147,12141,12,0.0,0.0,1.0,12,255,0.08,0.0,0.0
1,0,64,2,1451,330,1,0.0,0.0,1.0,110,78,0.01,0.02,0.01
0,0,26,2,235,1889,1,0.0,0.0,1.0,1,255,1.0,0.0,0.0
0,0,26,2,299,1540,17,0.0,0.0,1.0,34,255,0.03,0.0,0.0
